Country,Year,Label,Indicator,Value,Region
Colombia,1974,CO2 Emissions (Metric Tons),Emissions,36500.0,Rest of World
Colombia,1975,CO2 Emissions (Metric Tons),Emissions,35900.0,Rest of World
Colombia,1976,CO2 Emissions (Metric Tons),Emissions,38100.0,Rest of World
Colombia,1977,CO2 Emissions (Metric Tons),Emissions,39400.0,Rest of World
Colombia,1978,CO2 Emissions (Metric Tons),Emissions,41700.0,Rest of World
Colombia,1979,CO2 Emissions (Metric Tons),Emissions,44400.0,Rest of World
Colombia,1980,CO2 Emissions (Metric Tons),Emissions,44400.0,Rest of World
Colombia,1981,CO2 Emissions (Metric Tons),Emissions,44500.0,Rest of World
Colombia,1982,CO2 Emissions (Metric Tons),Emissions,45900.0,Rest of World
Colombia,1983,CO2 Emissions (Metric Tons),Emissions,49400.0,Rest of World
Colombia,1984,CO2 Emissions (Metric Tons),Emissions,49000.0,Rest of World
Colombia,1985,CO2 Emissions (Metric Tons),Emissions,48400.0,Rest of World
Colombia,1986,CO2 Emissions (Metric Tons),Emissions,49100.0,Rest of World
Colombia,1987,CO2 Emissions (Metric Tons),Emissions,50500.0,Rest of World
Colombia,1988,CO2 Emissions (Metric Tons),Emissions,52400.0,Rest of World
Colombia,1989,CO2 Emissions (Metric Tons),Emissions,53200.0,Rest of World
Colombia,1990,CO2 Emissions (Metric Tons),Emissions,57300.0,Rest of World
Colombia,1991,CO2 Emissions (Metric Tons),Emissions,57100.0,Rest of World
Colombia,1992,CO2 Emissions (Metric Tons),Emissions,62000.0,Rest of World
Colombia,1993,CO2 Emissions (Metric Tons),Emissions,64000.0,Rest of World
Colombia,1994,CO2 Emissions (Metric Tons),Emissions,67600.0,Rest of World
Colombia,1995,CO2 Emissions (Metric Tons),Emissions,59600.0,Rest of World
Colombia,1996,CO2 Emissions (Metric Tons),Emissions,60500.0,Rest of World
Colombia,1997,CO2 Emissions (Metric Tons),Emissions,64900.0,Rest of World
Colombia,1998,CO2 Emissions (Metric Tons),Emissions,66000.0,Rest of World
Colombia,1999,CO2 Emissions (Metric Tons),Emissions,56500.0,Rest of World
Colombia,2000,CO2 Emissions (Metric Tons),Emissions,57900.0,Rest of World
Colombia,2001,CO2 Emissions (Metric Tons),Emissions,56300.0,Rest of World
Colombia,2002,CO2 Emissions (Metric Tons),Emissions,55700.0,Rest of World
Colombia,2003,CO2 Emissions (Metric Tons),Emissions,57400.0,Rest of World
Colombia,2004,CO2 Emissions (Metric Tons),Emissions,55100.0,Rest of World
Colombia,2005,CO2 Emissions (Metric Tons),Emissions,60900.0,Rest of World
Colombia,2006,CO2 Emissions (Metric Tons),Emissions,62900.0,Rest of World
Colombia,2007,CO2 Emissions (Metric Tons),Emissions,62400.0,Rest of World
Colombia,2008,CO2 Emissions (Metric Tons),Emissions,68100.0,Rest of World
Colombia,2009,CO2 Emissions (Metric Tons),Emissions,72700.0,Rest of World
Colombia,2010,CO2 Emissions (Metric Tons),Emissions,76200.0,Rest of World
Colombia,2011,CO2 Emissions (Metric Tons),Emissions,76500.0,Rest of World
Colombia,2012,CO2 Emissions (Metric Tons),Emissions,80000.0,Rest of World
Colombia,2013,CO2 Emissions (Metric Tons),Emissions,89600.0,Rest of World
Colombia,2014,CO2 Emissions (Metric Tons),Emissions,84100.0,Rest of World
Comoros,1959,CO2 Emissions (Metric Tons),Emissions,11.0,Rest of World
Comoros,1960,CO2 Emissions (Metric Tons),Emissions,11.0,Rest of World
Comoros,1961,CO2 Emissions (Metric Tons),Emissions,11.0,Rest of World
Comoros,1962,CO2 Emissions (Metric Tons),Emissions,11.0,Rest of World
Comoros,1963,CO2 Emissions (Metric Tons),Emissions,11.0,Rest of World
Comoros,1964,CO2 Emissions (Metric Tons),Emissions,11.0,Rest of World
Comoros,1965,CO2 Emissions (Metric Tons),Emissions,14.7,Rest of World
Comoros,1966,CO2 Emissions (Metric Tons),Emissions,18.3,Rest of World
Comoros,1967,CO2 Emissions (Metric Tons),Emissions,18.3,Rest of World
Comoros,1968,CO2 Emissions (Metric Tons),Emissions,18.3,Rest of World
Comoros,1969,CO2 Emissions (Metric Tons),Emissions,18.3,Rest of World
Comoros,1970,CO2 Emissions (Metric Tons),Emissions,29.3,Rest of World
Comoros,1971,CO2 Emissions (Metric Tons),Emissions,29.3,Rest of World
Comoros,1972,CO2 Emissions (Metric Tons),Emissions,29.3,Rest of World
Comoros,1973,CO2 Emissions (Metric Tons),Emissions,29.3,Rest of World
Comoros,1974,CO2 Emissions (Metric Tons),Emissions,29.3,Rest of World
Comoros,1975,CO2 Emissions (Metric Tons),Emissions,33.0,Rest of World
Comoros,1976,CO2 Emissions (Metric Tons),Emissions,40.3,Rest of World
Comoros,1977,CO2 Emissions (Metric Tons),Emissions,40.3,Rest of World
Comoros,1978,CO2 Emissions (Metric Tons),Emissions,29.3,Rest of World
Comoros,1979,CO2 Emissions (Metric Tons),Emissions,22.0,Rest of World
Comoros,1980,CO2 Emissions (Metric Tons),Emissions,47.7,Rest of World
Comoros,1981,CO2 Emissions (Metric Tons),Emissions,47.7,Rest of World
Comoros,1982,CO2 Emissions (Metric Tons),Emissions,47.7,Rest of World
Comoros,1983,CO2 Emissions (Metric Tons),Emissions,47.7,Rest of World
Comoros,1984,CO2 Emissions (Metric Tons),Emissions,47.7,Rest of World
Comoros,1985,CO2 Emissions (Metric Tons),Emissions,47.7,Rest of World
Comoros,1986,CO2 Emissions (Metric Tons),Emissions,44.0,Rest of World
Comoros,1987,CO2 Emissions (Metric Tons),Emissions,47.7,Rest of World
Comoros,1988,CO2 Emissions (Metric Tons),Emissions,51.3,Rest of World
Comoros,1989,CO2 Emissions (Metric Tons),Emissions,51.3,Rest of World
Comoros,1990,CO2 Emissions (Metric Tons),Emissions,62.3,Rest of World
Comoros,1991,CO2 Emissions (Metric Tons),Emissions,66.0,Rest of World
Comoros,1992,CO2 Emissions (Metric Tons),Emissions,66.0,Rest of World
Comoros,1993,CO2 Emissions (Metric Tons),Emissions,69.7,Rest of World
Comoros,1994,CO2 Emissions (Metric Tons),Emissions,69.7,Rest of World
Comoros,1995,CO2 Emissions (Metric Tons),Emissions,73.3,Rest of World
Comoros,1996,CO2 Emissions (Metric Tons),Emissions,77.0,Rest of World
Comoros,1997,CO2 Emissions (Metric Tons),Emissions,80.7,Rest of World
Comoros,1998,CO2 Emissions (Metric Tons),Emissions,88.0,Rest of World
Comoros,1999,CO2 Emissions (Metric Tons),Emissions,91.7,Rest of World
Comoros,2000,CO2 Emissions (Metric Tons),Emissions,103.0,Rest of World
Comoros,2001,CO2 Emissions (Metric Tons),Emissions,103.0,Rest of World
Comoros,2002,CO2 Emissions (Metric Tons),Emissions,103.0,Rest of World
Comoros,2003,CO2 Emissions (Metric Tons),Emissions,132.0,Rest of World
Comoros,2004,CO2 Emissions (Metric Tons),Emissions,143.0,Rest of World
Comoros,2005,CO2 Emissions (Metric Tons),Emissions,139.0,Rest of World
Comoros,2006,CO2 Emissions (Metric Tons),Emissions,161.0,Rest of World
Comoros,2007,CO2 Emissions (Metric Tons),Emissions,103.0,Rest of World
Comoros,2008,CO2 Emissions (Metric Tons),Emissions,106.0,Rest of World
Comoros,2009,CO2 Emissions (Metric Tons),Emissions,132.0,Rest of World
Comoros,2010,CO2 Emissions (Metric Tons),Emissions,161.0,Rest of World
Comoros,2011,CO2 Emissions (Metric Tons),Emissions,136.0,Rest of World
Comoros,2012,CO2 Emissions (Metric Tons),Emissions,143.0,Rest of World
Comoros,2013,CO2 Emissions (Metric Tons),Emissions,176.0,Rest of World
Comoros,2014,CO2 Emissions (Metric Tons),Emissions,154.0,Rest of World
"Congo, Dem. Rep.",1920,CO2 Emissions (Metric Tons),Emissions,3.67,Rest of World
"Congo, Dem. Rep.",1921,CO2 Emissions (Metric Tons),Emissions,7.33,Rest of World
"Congo, Dem. Rep.",1922,CO2 Emissions (Metric Tons),Emissions,80.7,Rest of World
"Congo, Dem. Rep.",1923,CO2 Emissions (Metric Tons),Emissions,161.0,Rest of World
"Congo, Dem. Rep.",1924,CO2 Emissions (Metric Tons),Emissions,216.0,Rest of World
"Congo, Dem. Rep.",1925,CO2 Emissions (Metric Tons),Emissions,172.0,Rest of World
"Congo, Dem. Rep.",1926,CO2 Emissions (Metric Tons),Emissions,238.0,Rest of World
"Congo, Dem. Rep.",1927,CO2 Emissions (Metric Tons),Emissions,231.0,Rest of World
"Congo, Dem. Rep.",1928,CO2 Emissions (Metric Tons),Emissions,282.0,Rest of World
"Congo, Dem. Rep.",1929,CO2 Emissions (Metric Tons),Emissions,304.0,Rest of World
"Congo, Dem. Rep.",1930,CO2 Emissions (Metric Tons),Emissions,389.0,Rest of World
"Congo, Dem. Rep.",1931,CO2 Emissions (Metric Tons),Emissions,249.0,Rest of World
"Congo, Dem. Rep.",1932,CO2 Emissions (Metric Tons),Emissions,51.3,Rest of World
"Congo, Dem. Rep.",1933,CO2 Emissions (Metric Tons),Emissions,3.67,Rest of World
"Congo, Dem. Rep.",1934,CO2 Emissions (Metric Tons),Emissions,18.3,Rest of World
"Congo, Dem. Rep.",1935,CO2 Emissions (Metric Tons),Emissions,33.0,Rest of World
"Congo, Dem. Rep.",1936,CO2 Emissions (Metric Tons),Emissions,40.3,Rest of World
"Congo, Dem. Rep.",1937,CO2 Emissions (Metric Tons),Emissions,103.0,Rest of World
"Congo, Dem. Rep.",1938,CO2 Emissions (Metric Tons),Emissions,121.0,Rest of World
"Congo, Dem. Rep.",1939,CO2 Emissions (Metric Tons),Emissions,88.0,Rest of World
"Congo, Dem. Rep.",1940,CO2 Emissions (Metric Tons),Emissions,77.0,Rest of World
"Congo, Dem. Rep.",1941,CO2 Emissions (Metric Tons),Emissions,103.0,Rest of World
"Congo, Dem. Rep.",1942,CO2 Emissions (Metric Tons),Emissions,143.0,Rest of World
"Congo, Dem. Rep.",1943,CO2 Emissions (Metric Tons),Emissions,220.0,Rest of World
"Congo, Dem. Rep.",1944,CO2 Emissions (Metric Tons),Emissions,172.0,Rest of World
"Congo, Dem. Rep.",1945,CO2 Emissions (Metric Tons),Emissions,172.0,Rest of World
"Congo, Dem. Rep.",1946,CO2 Emissions (Metric Tons),Emissions,312.0,Rest of World
"Congo, Dem. Rep.",1947,CO2 Emissions (Metric Tons),Emissions,326.0,Rest of World
"Congo, Dem. Rep.",1948,CO2 Emissions (Metric Tons),Emissions,374.0,Rest of World
"Congo, Dem. Rep.",1949,CO2 Emissions (Metric Tons),Emissions,477.0,Rest of World
"Congo, Dem. Rep.",1950,CO2 Emissions (Metric Tons),Emissions,1480.0,Rest of World
"Congo, Dem. Rep.",1951,CO2 Emissions (Metric Tons),Emissions,1750.0,Rest of World
"Congo, Dem. Rep.",1952,CO2 Emissions (Metric Tons),Emissions,2090.0,Rest of World
"Congo, Dem. Rep.",1953,CO2 Emissions (Metric Tons),Emissions,2290.0,Rest of World
"Congo, Dem. Rep.",1954,CO2 Emissions (Metric Tons),Emissions,2820.0,Rest of World
"Congo, Dem. Rep.",1955,CO2 Emissions (Metric Tons),Emissions,3390.0,Rest of World
"Congo, Dem. Rep.",1956,CO2 Emissions (Metric Tons),Emissions,3180.0,Rest of World
"Congo, Dem. Rep.",1957,CO2 Emissions (Metric Tons),Emissions,3330.0,Rest of World
"Congo, Dem. Rep.",1958,CO2 Emissions (Metric Tons),Emissions,2930.0,Rest of World
"Congo, Dem. Rep.",1959,CO2 Emissions (Metric Tons),Emissions,2700.0,Rest of World
"Congo, Dem. Rep.",1960,CO2 Emissions (Metric Tons),Emissions,2320.0,Rest of World
"Congo, Dem. Rep.",1961,CO2 Emissions (Metric Tons),Emissions,2360.0,Rest of World
"Congo, Dem. Rep.",1962,CO2 Emissions (Metric Tons),Emissions,2170.0,Rest of World
"Congo, Dem. Rep.",1963,CO2 Emissions (Metric Tons),Emissions,2300.0,Rest of World
"Congo, Dem. Rep.",1964,CO2 Emissions (Metric Tons),Emissions,1980.0,Rest of World
"Congo, Dem. Rep.",1965,CO2 Emissions (Metric Tons),Emissions,2470.0,Rest of World
"Congo, Dem. Rep.",1966,CO2 Emissions (Metric Tons),Emissions,2410.0,Rest of World
"Congo, Dem. Rep.",1967,CO2 Emissions (Metric Tons),Emissions,2290.0,Rest of World
"Congo, Dem. Rep.",1968,CO2 Emissions (Metric Tons),Emissions,3370.0,Rest of World
"Congo, Dem. Rep.",1969,CO2 Emissions (Metric Tons),Emissions,3650.0,Rest of World
"Congo, Dem. Rep.",1970,CO2 Emissions (Metric Tons),Emissions,2710.0,Rest of World
"Congo, Dem. Rep.",1971,CO2 Emissions (Metric Tons),Emissions,2960.0,Rest of World
"Congo, Dem. Rep.",1972,CO2 Emissions (Metric Tons),Emissions,3020.0,Rest of World
"Congo, Dem. Rep.",1973,CO2 Emissions (Metric Tons),Emissions,3190.0,Rest of World
"Congo, Dem. Rep.",1974,CO2 Emissions (Metric Tons),Emissions,3370.0,Rest of World
"Congo, Dem. Rep.",1975,CO2 Emissions (Metric Tons),Emissions,3240.0,Rest of World
"Congo, Dem. Rep.",1976,CO2 Emissions (Metric Tons),Emissions,3410.0,Rest of World
"Congo, Dem. Rep.",1977,CO2 Emissions (Metric Tons),Emissions,3490.0,Rest of World
"Congo, Dem. Rep.",1978,CO2 Emissions (Metric Tons),Emissions,3540.0,Rest of World
"Congo, Dem. Rep.",1979,CO2 Emissions (Metric Tons),Emissions,3760.0,Rest of World
"Congo, Dem. Rep.",1980,CO2 Emissions (Metric Tons),Emissions,3500.0,Rest of World
"Congo, Dem. Rep.",1981,CO2 Emissions (Metric Tons),Emissions,3780.0,Rest of World
"Congo, Dem. Rep.",1982,CO2 Emissions (Metric Tons),Emissions,3070.0,Rest of World
"Congo, Dem. Rep.",1983,CO2 Emissions (Metric Tons),Emissions,4030.0,Rest of World
"Congo, Dem. Rep.",1984,CO2 Emissions (Metric Tons),Emissions,3960.0,Rest of World
"Congo, Dem. Rep.",1985,CO2 Emissions (Metric Tons),Emissions,3640.0,Rest of World
"Congo, Dem. Rep.",1986,CO2 Emissions (Metric Tons),Emissions,3380.0,Rest of World
"Congo, Dem. Rep.",1987,CO2 Emissions (Metric Tons),Emissions,3850.0,Rest of World
"Congo, Dem. Rep.",1988,CO2 Emissions (Metric Tons),Emissions,4020.0,Rest of World
"Congo, Dem. Rep.",1989,CO2 Emissions (Metric Tons),Emissions,4390.0,Rest of World
"Congo, Dem. Rep.",1990,CO2 Emissions (Metric Tons),Emissions,4070.0,Rest of World
"Congo, Dem. Rep.",1991,CO2 Emissions (Metric Tons),Emissions,2960.0,Rest of World
"Congo, Dem. Rep.",1992,CO2 Emissions (Metric Tons),Emissions,2820.0,Rest of World
"Congo, Dem. Rep.",1993,CO2 Emissions (Metric Tons),Emissions,2590.0,Rest of World
"Congo, Dem. Rep.",1994,CO2 Emissions (Metric Tons),Emissions,1640.0,Rest of World
"Congo, Dem. Rep.",1995,CO2 Emissions (Metric Tons),Emissions,2120.0,Rest of World
"Congo, Dem. Rep.",1996,CO2 Emissions (Metric Tons),Emissions,2320.0,Rest of World
"Congo, Dem. Rep.",1997,CO2 Emissions (Metric Tons),Emissions,1900.0,Rest of World
"Congo, Dem. Rep.",1998,CO2 Emissions (Metric Tons),Emissions,1670.0,Rest of World
"Congo, Dem. Rep.",1999,CO2 Emissions (Metric Tons),Emissions,1380.0,Rest of World
"Congo, Dem. Rep.",2000,CO2 Emissions (Metric Tons),Emissions,814.0,Rest of World
"Congo, Dem. Rep.",2001,CO2 Emissions (Metric Tons),Emissions,836.0,Rest of World
"Congo, Dem. Rep.",2002,CO2 Emissions (Metric Tons),Emissions,928.0,Rest of World
"Congo, Dem. Rep.",2003,CO2 Emissions (Metric Tons),Emissions,986.0,Rest of World
"Congo, Dem. Rep.",2004,CO2 Emissions (Metric Tons),Emissions,1200.0,Rest of World
"Congo, Dem. Rep.",2005,CO2 Emissions (Metric Tons),Emissions,1500.0,Rest of World
"Congo, Dem. Rep.",2006,CO2 Emissions (Metric Tons),Emissions,1610.0,Rest of World
"Congo, Dem. Rep.",2007,CO2 Emissions (Metric Tons),Emissions,1760.0,Rest of World
"Congo, Dem. Rep.",2008,CO2 Emissions (Metric Tons),Emissions,1860.0,Rest of World
"Congo, Dem. Rep.",2009,CO2 Emissions (Metric Tons),Emissions,1750.0,Rest of World
"Congo, Dem. Rep.",2010,CO2 Emissions (Metric Tons),Emissions,2020.0,Rest of World
"Congo, Dem. Rep.",2011,CO2 Emissions (Metric Tons),Emissions,2490.0,Rest of World
"Congo, Dem. Rep.",2012,CO2 Emissions (Metric Tons),Emissions,2400.0,Rest of World
"Congo, Dem. Rep.",2013,CO2 Emissions (Metric Tons),Emissions,3590.0,Rest of World
"Congo, Dem. Rep.",2014,CO2 Emissions (Metric Tons),Emissions,4670.0,Rest of World
"Congo, Rep.",1959,CO2 Emissions (Metric Tons),Emissions,187.0,Rest of World
"Congo, Rep.",1960,CO2 Emissions (Metric Tons),Emissions,224.0,Rest of World
"Congo, Rep.",1961,CO2 Emissions (Metric Tons),Emissions,268.0,Rest of World
"Congo, Rep.",1962,CO2 Emissions (Metric Tons),Emissions,238.0,Rest of World
"Congo, Rep.",1963,CO2 Emissions (Metric Tons),Emissions,235.0,Rest of World
"Congo, Rep.",1964,CO2 Emissions (Metric Tons),Emissions,268.0,Rest of World
"Congo, Rep.",1965,CO2 Emissions (Metric Tons),Emissions,246.0,Rest of World
"Congo, Rep.",1966,CO2 Emissions (Metric Tons),Emissions,308.0,Rest of World
"Congo, Rep.",1967,CO2 Emissions (Metric Tons),Emissions,323.0,Rest of World
"Congo, Rep.",1968,CO2 Emissions (Metric Tons),Emissions,451.0,Rest of World
"Congo, Rep.",1969,CO2 Emissions (Metric Tons),Emissions,502.0,Rest of World
"Congo, Rep.",1970,CO2 Emissions (Metric Tons),Emissions,572.0,Rest of World
"Congo, Rep.",1971,CO2 Emissions (Metric Tons),Emissions,686.0,Rest of World
"Congo, Rep.",1972,CO2 Emissions (Metric Tons),Emissions,664.0,Rest of World
"Congo, Rep.",1973,CO2 Emissions (Metric Tons),Emissions,1220.0,Rest of World
"Congo, Rep.",1974,CO2 Emissions (Metric Tons),Emissions,1620.0,Rest of World
"Congo, Rep.",1975,CO2 Emissions (Metric Tons),Emissions,1100.0,Rest of World
"Congo, Rep.",1976,CO2 Emissions (Metric Tons),Emissions,1240.0,Rest of World
"Congo, Rep.",1977,CO2 Emissions (Metric Tons),Emissions,480.0,Rest of World
"Congo, Rep.",1978,CO2 Emissions (Metric Tons),Emissions,323.0,Rest of World
"Congo, Rep.",1979,CO2 Emissions (Metric Tons),Emissions,348.0,Rest of World
"Congo, Rep.",1980,CO2 Emissions (Metric Tons),Emissions,407.0,Rest of World
"Congo, Rep.",1981,CO2 Emissions (Metric Tons),Emissions,473.0,Rest of World
"Congo, Rep.",1982,CO2 Emissions (Metric Tons),Emissions,1350.0,Rest of World
"Congo, Rep.",1983,CO2 Emissions (Metric Tons),Emissions,1140.0,Rest of World
"Congo, Rep.",1984,CO2 Emissions (Metric Tons),Emissions,1140.0,Rest of World
"Congo, Rep.",1985,CO2 Emissions (Metric Tons),Emissions,1280.0,Rest of World
"Congo, Rep.",1986,CO2 Emissions (Metric Tons),Emissions,1070.0,Rest of World
"Congo, Rep.",1987,CO2 Emissions (Metric Tons),Emissions,1320.0,Rest of World
"Congo, Rep.",1988,CO2 Emissions (Metric Tons),Emissions,1500.0,Rest of World
"Congo, Rep.",1989,CO2 Emissions (Metric Tons),Emissions,1510.0,Rest of World
"Congo, Rep.",1990,CO2 Emissions (Metric Tons),Emissions,1190.0,Rest of World
"Congo, Rep.",1991,CO2 Emissions (Metric Tons),Emissions,1000.0,Rest of World
"Congo, Rep.",1992,CO2 Emissions (Metric Tons),Emissions,1280.0,Rest of World
"Congo, Rep.",1993,CO2 Emissions (Metric Tons),Emissions,1320.0,Rest of World
"Congo, Rep.",1994,CO2 Emissions (Metric Tons),Emissions,2150.0,Rest of World
"Congo, Rep.",1995,CO2 Emissions (Metric Tons),Emissions,1570.0,Rest of World
"Congo, Rep.",1996,CO2 Emissions (Metric Tons),Emissions,1720.0,Rest of World
"Congo, Rep.",1997,CO2 Emissions (Metric Tons),Emissions,2340.0,Rest of World
"Congo, Rep.",1998,CO2 Emissions (Metric Tons),Emissions,777.0,Rest of World
"Congo, Rep.",1999,CO2 Emissions (Metric Tons),Emissions,821.0,Rest of World
"Congo, Rep.",2000,CO2 Emissions (Metric Tons),Emissions,1050.0,Rest of World
"Congo, Rep.",2001,CO2 Emissions (Metric Tons),Emissions,766.0,Rest of World
"Congo, Rep.",2002,CO2 Emissions (Metric Tons),Emissions,576.0,Rest of World
"Congo, Rep.",2003,CO2 Emissions (Metric Tons),Emissions,917.0,Rest of World
"Congo, Rep.",2004,CO2 Emissions (Metric Tons),Emissions,950.0,Rest of World
"Congo, Rep.",2005,CO2 Emissions (Metric Tons),Emissions,983.0,Rest of World
